Date,AUD
30/11/2018,1.5565
29/11/2018,1.5525
28/11/2018,1.5595
27/11/2018,1.5631
26/11/2018,1.5664
23/11/2018,1.5708
22/11/2018,1.5721
21/11/2018,1.5725
20/11/2018,1.5712
19/11/2018,1.566
16/11/2018,1.5623
15/11/2018,1.5564
14/11/2018,1.5657
13/11/2018,1.5628
12/11/2018,1.5623
09/11/2018,1.5663
08/11/2018,1.5668
07/11/2018,1.575
06/11/2018,1.5789
05/11/2018,1.5803
02/11/2018,1.584
01/11/2018,1.5857
31/10/2018,1.5972
30/10/2018,1.6025
29/10/2018,1.6061
26/10/2018,1.6142
25/10/2018,1.6095
24/10/2018,1.6067
23/10/2018,1.6243
22/10/2018,1.6185
19/10/2018,1.6065
18/10/2018,1.6119
17/10/2018,1.619
16/10/2018,1.6243
15/10/2018,1.6231
12/10/2018,1.6236
11/10/2018,1.6314
10/10/2018,1.6206
09/10/2018,1.6203
08/10/2018,1.6242
05/10/2018,1.627
04/10/2018,1.6234
03/10/2018,1.6146
02/10/2018,1.6081
01/10/2018,1.607
28/09/2018,1.6048
27/09/2018,1.62
26/09/2018,1.6202
25/09/2018,1.6234
24/09/2018,1.6187
21/09/2018,1.6154
20/09/2018,1.6158
19/09/2018,1.6109
18/09/2018,1.6244
17/09/2018,1.6258
14/09/2018,1.626
13/09/2018,1.6167
12/09/2018,1.6268
11/09/2018,1.631
10/09/2018,1.6257
07/09/2018,1.6219
06/09/2018,1.6164
05/09/2018,1.6144
04/09/2018,1.6091
03/09/2018,1.6109
31/08/2018,1.6129
30/08/2018,1.6015
29/08/2018,1.5989
28/08/2018,1.5924
27/08/2018,1.5886
24/08/2018,1.5868
23/08/2018,1.5888
22/08/2018,1.5785
21/08/2018,1.5657
20/08/2018,1.5631
17/08/2018,1.567
16/08/2018,1.5647
15/08/2018,1.5669
14/08/2018,1.5696
13/08/2018,1.567
10/08/2018,1.5675
09/08/2018,1.5626
08/08/2018,1.5647
07/08/2018,1.5599
06/08/2018,1.5629
03/08/2018,1.5689
02/08/2018,1.5781
01/08/2018,1.5767
31/07/2018,1.5804
30/07/2018,1.5795
27/07/2018,1.5765
26/07/2018,1.5792
25/07/2018,1.5766
24/07/2018,1.5797
23/07/2018,1.5821
20/07/2018,1.5818
19/07/2018,1.5804
18/07/2018,1.5794
17/07/2018,1.581
16/07/2018,1.5773
13/07/2018,1.5764
12/07/2018,1.5778
11/07/2018,1.5869
10/07/2018,1.5739
09/07/2018,1.5755
06/07/2018,1.5809
05/07/2018,1.5821
04/07/2018,1.5763
03/07/2018,1.5761
02/07/2018,1.5825
29/06/2018,1.5787
28/06/2018,1.5778
27/06/2018,1.5725
26/06/2018,1.5778
25/06/2018,1.5742
22/06/2018,1.5681
21/06/2018,1.5664
20/06/2018,1.5688
19/06/2018,1.5695
18/06/2018,1.561
15/06/2018,1.5518
14/06/2018,1.5514
13/06/2018,1.5506
12/06/2018,1.5506
11/06/2018,1.5501
08/06/2018,1.5496
07/06/2018,1.5457
06/06/2018,1.5365
05/06/2018,1.5335
04/06/2018,1.5311
01/06/2018,1.5494
31/05/2018,1.5414
30/05/2018,1.5409
29/05/2018,1.5366
28/05/2018,1.541
25/05/2018,1.5424
24/05/2018,1.5519
23/05/2018,1.5544
22/05/2018,1.5543
21/05/2018,1.5619
18/05/2018,1.5673
17/05/2018,1.5681
16/05/2018,1.5741
15/05/2018,1.5857
14/05/2018,1.5861
11/05/2018,1.5801
10/05/2018,1.5865
09/05/2018,1.5923
08/05/2018,1.5929
07/05/2018,1.5882
04/05/2018,1.5915
03/05/2018,1.5926
02/05/2018,1.5987
30/04/2018,1.6013
27/04/2018,1.5975
26/04/2018,1.607
25/04/2018,1.6118
24/04/2018,1.6038
23/04/2018,1.601
20/04/2018,1.5983
19/04/2018,1.5892
18/04/2018,1.5953
17/04/2018,1.591
16/04/2018,1.5928
13/04/2018,1.5801
12/04/2018,1.5893
11/04/2018,1.598
10/04/2018,1.5976
09/04/2018,1.605
06/04/2018,1.5934
05/04/2018,1.594
04/04/2018,1.5978
03/04/2018,1.5994
29/03/2018,1.6036
28/03/2018,1.6132
27/03/2018,1.607
26/03/2018,1.6048
23/03/2018,1.5978
22/03/2018,1.5974
21/03/2018,1.5994
20/03/2018,1.5934
19/03/2018,1.5994
16/03/2018,1.586
15/03/2018,1.5735
14/03/2018,1.5644
13/03/2018,1.5683
12/03/2018,1.5641
09/03/2018,1.5772
08/03/2018,1.5912
07/03/2018,1.5909
06/03/2018,1.584
05/03/2018,1.5887
02/03/2018,1.5885
01/03/2018,1.5746
28/02/2018,1.5637
27/02/2018,1.5698
26/02/2018,1.571
23/02/2018,1.572
22/02/2018,1.5699
21/02/2018,1.5684
20/02/2018,1.5648
19/02/2018,1.5676
16/02/2018,1.5695
15/02/2018,1.5757
14/02/2018,1.5707
13/02/2018,1.5715
12/02/2018,1.5645
09/02/2018,1.5721
08/02/2018,1.5694
07/02/2018,1.5684
06/02/2018,1.5728
05/02/2018,1.5664
02/02/2018,1.563
01/02/2018,1.5567
31/01/2018,1.5357
30/01/2018,1.5345
29/01/2018,1.5302
26/01/2018,1.538
25/01/2018,1.5358
24/01/2018,1.531
23/01/2018,1.5365
22/01/2018,1.5287
19/01/2018,1.5302
18/01/2018,1.5311
17/01/2018,1.5314
16/01/2018,1.5379
15/01/2018,1.5434
12/01/2018,1.5417
11/01/2018,1.5281
10/01/2018,1.5289
09/01/2018,1.5242
08/01/2018,1.5289
05/01/2018,1.5361
04/01/2018,1.5398
03/01/2018,1.5339
02/01/2018,1.5413
29/12/2017,1.5346
28/12/2017,1.533
27/12/2017,1.5316
22/12/2017,1.5358
21/12/2017,1.5451
20/12/2017,1.5427
19/12/2017,1.5406
18/12/2017,1.5392
15/12/2017,1.5382
14/12/2017,1.5452
13/12/2017,1.5503
12/12/2017,1.5541
11/12/2017,1.5674
08/12/2017,1.562
07/12/2017,1.5682
06/12/2017,1.5565
05/12/2017,1.5512
04/12/2017,1.5585
01/12/2017,1.5693
30/11/2017,1.5659
29/11/2017,1.5627
28/11/2017,1.5619
27/11/2017,1.5656
24/11/2017,1.5585
23/11/2017,1.5532
22/11/2017,1.5503
21/11/2017,1.5466
20/11/2017,1.5592
17/11/2017,1.5632
16/11/2017,1.5507
15/11/2017,1.5582
14/11/2017,1.5361
13/11/2017,1.5256
10/11/2017,1.5197
09/11/2017,1.5144
08/11/2017,1.5094
07/11/2017,1.5112
06/11/2017,1.512
03/11/2017,1.5184
02/11/2017,1.5117
01/11/2017,1.5136
31/10/2017,1.521
30/10/2017,1.5148
27/10/2017,1.5196
26/10/2017,1.5248
25/10/2017,1.5282
24/10/2017,1.5117
23/10/2017,1.5018
20/10/2017,1.5055
19/10/2017,1.5033
18/10/2017,1.5009
17/10/2017,1.4994
16/10/2017,1.4996
13/10/2017,1.508
12/10/2017,1.5175
11/10/2017,1.5186
10/10/2017,1.5155
09/10/2017,1.5142
06/10/2017,1.506
05/10/2017,1.5015
04/10/2017,1.4986
03/10/2017,1.5039
02/10/2017,1.5036
29/09/2017,1.5075
28/09/2017,1.5054
27/09/2017,1.4954
26/09/2017,1.4944
25/09/2017,1.4917
22/09/2017,1.5011
21/09/2017,1.5002
20/09/2017,1.4891
19/09/2017,1.4969
18/09/2017,1.4947
15/09/2017,1.4911
14/09/2017,1.4877
13/09/2017,1.4909
12/09/2017,1.4847
11/09/2017,1.4915
08/09/2017,1.4881
07/09/2017,1.4926
06/09/2017,1.4961
05/09/2017,1.4902
04/09/2017,1.496
01/09/2017,1.5021
31/08/2017,1.5016
30/08/2017,1.5016
29/08/2017,1.5111
28/08/2017,1.5008
25/08/2017,1.4919
24/08/2017,1.4951
23/08/2017,1.4936
22/08/2017,1.4887
21/08/2017,1.4831
18/08/2017,1.483
17/08/2017,1.4756
16/08/2017,1.4903
15/08/2017,1.498
14/08/2017,1.4986
11/08/2017,1.4962
10/08/2017,1.4888
09/08/2017,1.4879
08/08/2017,1.4882
07/08/2017,1.4909
04/08/2017,1.4888
03/08/2017,1.4943
02/08/2017,1.4847
01/08/2017,1.4813
31/07/2017,1.4713
28/07/2017,1.4732
27/07/2017,1.4617
26/07/2017,1.4717
25/07/2017,1.4693
24/07/2017,1.4661
21/07/2017,1.4699
20/07/2017,1.451
19/07/2017,1.4532
18/07/2017,1.4565
17/07/2017,1.4637
14/07/2017,1.471
13/07/2017,1.477
12/07/2017,1.4966
11/07/2017,1.4988
10/07/2017,1.4999
07/07/2017,1.5006
06/07/2017,1.5008
05/07/2017,1.4916
04/07/2017,1.4922
03/07/2017,1.4848
30/06/2017,1.4851
29/06/2017,1.4868
28/06/2017,1.4986
27/06/2017,1.4819
26/06/2017,1.4771
23/06/2017,1.4764
22/06/2017,1.4812
21/06/2017,1.4738
20/06/2017,1.4674
19/06/2017,1.4705
16/06/2017,1.4683
15/06/2017,1.4722
14/06/2017,1.4778
13/06/2017,1.488
12/06/2017,1.4875
09/06/2017,1.4837
08/06/2017,1.4894
07/06/2017,1.4845
06/06/2017,1.504
05/06/2017,1.504
02/06/2017,1.5173
01/06/2017,1.5182
31/05/2017,1.5054
30/05/2017,1.4992
29/05/2017,1.5045
26/05/2017,1.5038
25/05/2017,1.5022
24/05/2017,1.497
23/05/2017,1.4939
22/05/2017,1.5049
19/05/2017,1.5031
18/05/2017,1.4957
17/05/2017,1.5014
16/05/2017,1.492
15/05/2017,1.4741
12/05/2017,1.4731
11/05/2017,1.4737
10/05/2017,1.474
09/05/2017,1.4809
08/05/2017,1.4791
05/05/2017,1.4832
04/05/2017,1.4773
03/05/2017,1.4615
02/05/2017,1.4518
28/04/2017,1.4629
27/04/2017,1.4576
26/04/2017,1.4559
25/04/2017,1.4454
24/04/2017,1.433
21/04/2017,1.4219
20/04/2017,1.4278
19/04/2017,1.4255
18/04/2017,1.4155
13/04/2017,1.4027
12/04/2017,1.4163
11/04/2017,1.4137
10/04/2017,1.412
07/04/2017,1.4123
06/04/2017,1.4103
05/04/2017,1.4085
04/04/2017,1.4109
03/04/2017,1.4012
31/03/2017,1.3982
30/03/2017,1.3988
29/03/2017,1.406
28/03/2017,1.4281
27/03/2017,1.4261
24/03/2017,1.4182
23/03/2017,1.4132
22/03/2017,1.4086
21/03/2017,1.3969
20/03/2017,1.3922
17/03/2017,1.394
16/03/2017,1.3945
15/03/2017,1.3992
14/03/2017,1.4073
13/03/2017,1.4078
10/03/2017,1.4095
09/03/2017,1.4044
08/03/2017,1.3968
07/03/2017,1.392
06/03/2017,1.3937
03/03/2017,1.3956
02/03/2017,1.384
01/03/2017,1.3752
28/02/2017,1.3807
27/02/2017,1.3796
24/02/2017,1.3816
23/02/2017,1.3691
22/02/2017,1.3689
21/02/2017,1.3762
20/02/2017,1.3835
17/02/2017,1.3892
16/02/2017,1.3808
15/02/2017,1.3761
14/02/2017,1.3813
13/02/2017,1.3867
10/02/2017,1.3905
09/02/2017,1.3965
08/02/2017,1.396
07/02/2017,1.4014
06/02/2017,1.4006
03/02/2017,1.4057
02/02/2017,1.406
01/02/2017,1.4225
31/01/2017,1.4198
30/01/2017,1.4109
27/01/2017,1.4169
26/01/2017,1.4205
25/01/2017,1.4213
24/01/2017,1.4198
23/01/2017,1.4157
20/01/2017,1.4115
19/01/2017,1.4113
18/01/2017,1.4128
17/01/2017,1.4162
16/01/2017,1.4172
13/01/2017,1.4225
12/01/2017,1.4205
11/01/2017,1.4241
10/01/2017,1.44
09/01/2017,1.4357
06/01/2017,1.4433
05/01/2017,1.4401
04/01/2017,1.4373
03/01/2017,1.4387
02/01/2017,1.4574
30/12/2016,1.4596
29/12/2016,1.4505
28/12/2016,1.4492
27/12/2016,1.4532
23/12/2016,1.4566
22/12/2016,1.447
21/12/2016,1.4342
20/12/2016,1.432
19/12/2016,1.4351
16/12/2016,1.4239
15/12/2016,1.4109
14/12/2016,1.4177
13/12/2016,1.4155
12/12/2016,1.4174
09/12/2016,1.4141
08/12/2016,1.4406
07/12/2016,1.4408
06/12/2016,1.4395
05/12/2016,1.4391
02/12/2016,1.4333
01/12/2016,1.4378
30/11/2016,1.4291
29/11/2016,1.421
28/11/2016,1.4194
25/11/2016,1.423
24/11/2016,1.4274
23/11/2016,1.4294
22/11/2016,1.4352
21/11/2016,1.4424
18/11/2016,1.4376
17/11/2016,1.4359
16/11/2016,1.4333
15/11/2016,1.424
14/11/2016,1.4276
11/11/2016,1.4338
10/11/2016,1.4336
09/11/2016,1.4336
08/11/2016,1.4332
07/11/2016,1.4397
04/11/2016,1.4438
03/11/2016,1.4434
02/11/2016,1.4479
01/11/2016,1.4341
31/10/2016,1.4397
28/10/2016,1.4424
27/10/2016,1.4339
26/10/2016,1.422
25/10/2016,1.4229
24/10/2016,1.4282
21/10/2016,1.4268
20/10/2016,1.4314
19/10/2016,1.4298
18/10/2016,1.4332
17/10/2016,1.4436
14/10/2016,1.4421
13/10/2016,1.4604
12/10/2016,1.4553
11/10/2016,1.4679
10/10/2016,1.469
07/10/2016,1.4696
06/10/2016,1.4762
05/10/2016,1.4722
04/10/2016,1.4564
03/10/2016,1.4638
30/09/2016,1.4657
29/09/2016,1.4642
28/09/2016,1.4637
27/09/2016,1.4661
26/09/2016,1.4751
23/09/2016,1.4685
22/09/2016,1.4674
21/09/2016,1.4665
20/09/2016,1.4812
19/09/2016,1.4792
16/09/2016,1.4949
15/09/2016,1.5037
14/09/2016,1.5022
13/09/2016,1.4938
12/09/2016,1.493
09/09/2016,1.4836
08/09/2016,1.4632
07/09/2016,1.4637
06/09/2016,1.4625
05/09/2016,1.4696
02/09/2016,1.481
01/09/2016,1.4801
31/08/2016,1.4806
30/08/2016,1.4787
29/08/2016,1.479
26/08/2016,1.4771
25/08/2016,1.484
24/08/2016,1.4782
23/08/2016,1.4823
22/08/2016,1.4856
19/08/2016,1.4877
18/08/2016,1.4766
17/08/2016,1.478
16/08/2016,1.4602
15/08/2016,1.4577
12/08/2016,1.4535
11/08/2016,1.446
10/08/2016,1.445
09/08/2016,1.4463
08/08/2016,1.452
05/08/2016,1.4567
04/08/2016,1.4604
03/08/2016,1.475
02/08/2016,1.4717
01/08/2016,1.4751
29/07/2016,1.4782
28/07/2016,1.4735
27/07/2016,1.4715
26/07/2016,1.4599
25/07/2016,1.4666
22/07/2016,1.4717
21/07/2016,1.471
20/07/2016,1.4712
19/07/2016,1.4727
18/07/2016,1.4557
15/07/2016,1.4538
14/07/2016,1.4588
13/07/2016,1.4517
12/07/2016,1.4532
11/07/2016,1.4617
08/07/2016,1.4731
07/07/2016,1.4737
06/07/2016,1.4812
05/07/2016,1.4902
04/07/2016,1.4792
01/07/2016,1.4884
30/06/2016,1.4929
29/06/2016,1.4911
28/06/2016,1.4984
27/06/2016,1.4857
24/06/2016,1.491
23/06/2016,1.506
22/06/2016,1.5033
21/06/2016,1.5073
20/06/2016,1.5188
17/06/2016,1.5234
16/06/2016,1.5212
15/06/2016,1.5188
14/06/2016,1.5277
13/06/2016,1.5228
10/06/2016,1.5274
09/06/2016,1.525
08/06/2016,1.5228
07/06/2016,1.526
06/06/2016,1.5417
03/06/2016,1.5397
02/06/2016,1.5516
01/06/2016,1.537
31/05/2016,1.5366
30/05/2016,1.5504
27/05/2016,1.5483
26/05/2016,1.5481
25/05/2016,1.5475
24/05/2016,1.5597
23/05/2016,1.5542
20/05/2016,1.5519
19/05/2016,1.5563
18/05/2016,1.5521
17/05/2016,1.5457
16/05/2016,1.5526
13/05/2016,1.5579
12/05/2016,1.5541
11/05/2016,1.5474
10/05/2016,1.5486
09/05/2016,1.5544
06/05/2016,1.5501
05/05/2016,1.5266
04/05/2016,1.5379
03/05/2016,1.5303
02/05/2016,1.5025
29/04/2016,1.4948
28/04/2016,1.4906
27/04/2016,1.4885
26/04/2016,1.46
25/04/2016,1.4587
22/04/2016,1.457
21/04/2016,1.4496
20/04/2016,1.4556
19/04/2016,1.4547
18/04/2016,1.4685
15/04/2016,1.4648
14/04/2016,1.461
13/04/2016,1.4768
12/04/2016,1.4882
11/04/2016,1.506
08/04/2016,1.5091
07/04/2016,1.5092
06/04/2016,1.5029
05/04/2016,1.5085
04/04/2016,1.4917
01/04/2016,1.4884
31/03/2016,1.4807
30/03/2016,1.4766
29/03/2016,1.4901
24/03/2016,1.4858
23/03/2016,1.478
22/03/2016,1.4751
21/03/2016,1.4819
18/03/2016,1.4804
17/03/2016,1.4828
16/03/2016,1.4911
15/03/2016,1.4877
14/03/2016,1.4755
11/03/2016,1.4766
10/03/2016,1.4522
09/03/2016,1.465
08/03/2016,1.4794
07/03/2016,1.4776
04/03/2016,1.4859
03/03/2016,1.4852
02/03/2016,1.501
01/03/2016,1.5196
29/02/2016,1.526
26/02/2016,1.5275
25/02/2016,1.5292
24/02/2016,1.5319
23/02/2016,1.5202
22/02/2016,1.5322
19/02/2016,1.5605
18/02/2016,1.5496
17/02/2016,1.5629
16/02/2016,1.5605
15/02/2016,1.5624
12/02/2016,1.5901
11/02/2016,1.6018
10/02/2016,1.5848
09/02/2016,1.6083
08/02/2016,1.5726
05/02/2016,1.5583
04/02/2016,1.5546
03/02/2016,1.5484
02/02/2016,1.5475
01/02/2016,1.5377
29/01/2016,1.5388
28/01/2016,1.5419
27/01/2016,1.5461
26/01/2016,1.555
25/01/2016,1.5496
22/01/2016,1.538
21/01/2016,1.5755
20/01/2016,1.5916
19/01/2016,1.5673
18/01/2016,1.581
15/01/2016,1.5895
14/01/2016,1.5695
13/01/2016,1.5413
12/01/2016,1.546
11/01/2016,1.5516
08/01/2016,1.5495
07/01/2016,1.555
06/01/2016,1.5187
05/01/2016,1.4982
04/01/2016,1.5153
31/12/2015,1.4897
30/12/2015,1.499
29/12/2015,1.5056
28/12/2015,1.5089
24/12/2015,1.5074
23/12/2015,1.5115
22/12/2015,1.5109
21/12/2015,1.5168
18/12/2015,1.5206
17/12/2015,1.5097
16/12/2015,1.5186
15/12/2015,1.52
14/12/2015,1.5231
11/12/2015,1.518
10/12/2015,1.5
09/12/2015,1.5182
08/12/2015,1.5099
07/12/2015,1.4849
04/12/2015,1.4899
03/12/2015,1.455
02/12/2015,1.4489
01/12/2015,1.454
30/11/2015,1.4671
27/11/2015,1.4689
26/11/2015,1.4685
25/11/2015,1.4601
24/11/2015,1.4763
23/11/2015,1.4793
20/11/2015,1.4825
19/11/2015,1.4925
18/11/2015,1.5028
17/11/2015,1.496
16/11/2015,1.511
13/11/2015,1.5077
12/11/2015,1.5073
11/11/2015,1.5183
10/11/2015,1.5189
09/11/2015,1.5263
06/11/2015,1.5204
05/11/2015,1.5233
04/11/2015,1.521
03/11/2015,1.5301
02/11/2015,1.5457
30/10/2015,1.5544
29/10/2015,1.5446
28/10/2015,1.5539
27/10/2015,1.5299
26/10/2015,1.5182
23/10/2015,1.525
22/10/2015,1.5692
21/10/2015,1.5707
20/10/2015,1.5612
19/10/2015,1.5581
16/10/2015,1.5654
15/10/2015,1.5612
14/10/2015,1.5722
13/10/2015,1.5585
12/10/2015,1.5429
09/10/2015,1.5502
08/10/2015,1.5664
07/10/2015,1.5586
06/10/2015,1.5781
05/10/2015,1.5853
02/10/2015,1.587
01/10/2015,1.5777
30/09/2015,1.5939
29/09/2015,1.6009
28/09/2015,1.5967
25/09/2015,1.5895
24/09/2015,1.6147
23/09/2015,1.5813
22/09/2015,1.5732
21/09/2015,1.5693
18/09/2015,1.5709
17/09/2015,1.5776
16/09/2015,1.5677
15/09/2015,1.5885
14/09/2015,1.5874
11/09/2015,1.5955
10/09/2015,1.5831
09/09/2015,1.586
08/09/2015,1.5976
07/09/2015,1.6062
04/09/2015,1.5948
03/09/2015,1.6035
02/09/2015,1.6061
01/09/2015,1.5956
31/08/2015,1.5753
28/08/2015,1.5789
27/08/2015,1.579
26/08/2015,1.5963
25/08/2015,1.5937
24/08/2015,1.5903
21/08/2015,1.5384
20/08/2015,1.5287
19/08/2015,1.5026
18/08/2015,1.5065
17/08/2015,1.5096
14/08/2015,1.5122
13/08/2015,1.5121
12/08/2015,1.5128
11/08/2015,1.5092
10/08/2015,1.4884
07/08/2015,1.4809
06/08/2015,1.4849
05/08/2015,1.4755
04/08/2015,1.4831
03/08/2015,1.5071
31/07/2015,1.514
30/07/2015,1.5065
29/07/2015,1.5101
28/07/2015,1.5089
27/07/2015,1.5184
24/07/2015,1.5058
23/07/2015,1.4844
22/07/2015,1.4765
21/07/2015,1.4746
20/07/2015,1.4703
17/07/2015,1.4712
16/07/2015,1.4713
15/07/2015,1.4753
14/07/2015,1.4828
13/07/2015,1.4874
10/07/2015,1.4975
09/07/2015,1.4816
08/07/2015,1.4866
07/07/2015,1.4722
06/07/2015,1.4688
03/07/2015,1.4747
02/07/2015,1.4573
01/07/2015,1.4458
30/06/2015,1.455
29/06/2015,1.4526
26/06/2015,1.4631
25/06/2015,1.4477
24/06/2015,1.4473
23/06/2015,1.4538
22/06/2015,1.4616
19/06/2015,1.4591
18/06/2015,1.457
17/06/2015,1.4694
16/06/2015,1.4482
15/06/2015,1.4466
12/06/2015,1.456
11/06/2015,1.4533
10/06/2015,1.4571
09/06/2015,1.4606
08/06/2015,1.4615
05/06/2015,1.4534
04/06/2015,1.4618
03/06/2015,1.4321
02/06/2015,1.4342
01/06/2015,1.4341
29/05/2015,1.4338
28/05/2015,1.4267
27/05/2015,1.4089
26/05/2015,1.402
25/05/2015,1.4023
22/05/2015,1.4163
21/05/2015,1.4112
20/05/2015,1.407
19/05/2015,1.4027
18/05/2015,1.4228
15/05/2015,1.4159
14/05/2015,1.4087
13/05/2015,1.3945
12/05/2015,1.407
11/05/2015,1.4117
08/05/2015,1.4181
07/05/2015,1.4186
06/05/2015,1.403
05/05/2015,1.4119
04/05/2015,1.4225
30/04/2015,1.4161
29/04/2015,1.3762
28/04/2015,1.3752
27/04/2015,1.3867
24/04/2015,1.3884
23/04/2015,1.3937
22/04/2015,1.3796
21/04/2015,1.3821
20/04/2015,1.3823
17/04/2015,1.3842
16/04/2015,1.379
15/04/2015,1.3945
14/04/2015,1.3936
13/04/2015,1.3925
10/04/2015,1.3824
09/04/2015,1.3951
08/04/2015,1.4078
07/04/2015,1.4192
02/04/2015,1.4343
01/04/2015,1.4153
31/03/2015,1.4154
30/03/2015,1.4158
27/03/2015,1.394
26/03/2015,1.399
25/03/2015,1.3925
24/03/2015,1.3843
23/03/2015,1.3938
20/03/2015,1.3988
19/03/2015,1.3966
18/03/2015,1.3901
17/03/2015,1.3914
16/03/2015,1.3797
13/03/2015,1.38
12/03/2015,1.3771
11/03/2015,1.3899
10/03/2015,1.4034
09/03/2015,1.4043
06/03/2015,1.399
05/03/2015,1.4205
04/03/2015,1.4191
03/03/2015,1.4288
02/03/2015,1.4433
27/02/2015,1.4358
26/02/2015,1.4357
25/02/2015,1.4388
24/02/2015,1.4609
23/02/2015,1.451
20/02/2015,1.4399
19/02/2015,1.4632
18/02/2015,1.4598
17/02/2015,1.4593
16/02/2015,1.4669
13/02/2015,1.4689
12/02/2015,1.4761
11/02/2015,1.4606
10/02/2015,1.4522
09/02/2015,1.443
06/02/2015,1.4572
05/02/2015,1.4616
04/02/2015,1.4722
03/02/2015,1.4799
02/02/2015,1.4523
30/01/2015,1.4535
29/01/2015,1.4535
28/01/2015,1.4234
27/01/2015,1.4233
26/01/2015,1.4227
23/01/2015,1.4169
22/01/2015,1.4299
21/01/2015,1.4113
20/01/2015,1.4123
19/01/2015,1.4134
16/01/2015,1.4113
15/01/2015,1.4143
14/01/2015,1.4473
13/01/2015,1.4441
12/01/2015,1.4498
09/01/2015,1.4506
08/01/2015,1.4518
07/01/2015,1.466
06/01/2015,1.464
05/01/2015,1.4755
02/01/2015,1.4841
31/12/2014,1.4829
30/12/2014,1.4878
29/12/2014,1.4964
24/12/2014,1.5053
23/12/2014,1.5027
22/12/2014,1.5057
19/12/2014,1.5012
18/12/2014,1.5005
17/12/2014,1.5203
16/12/2014,1.5206
15/12/2014,1.5128
12/12/2014,1.5056
11/12/2014,1.5056
10/12/2014,1.4846
09/12/2014,1.4903
08/12/2014,1.4789
05/12/2014,1.4765
04/12/2014,1.4692
03/12/2014,1.462
02/12/2014,1.472
01/12/2014,1.4681
28/11/2014,1.4647
27/11/2014,1.456
26/11/2014,1.4667
25/11/2014,1.4563
24/11/2014,1.4387
21/11/2014,1.4257
20/11/2014,1.4565
19/11/2014,1.4512
18/11/2014,1.4342
17/11/2014,1.4312
14/11/2014,1.4336
13/11/2014,1.4254
12/11/2014,1.4318
11/11/2014,1.4386
10/11/2014,1.4406
07/11/2014,1.4418
06/11/2014,1.453
05/11/2014,1.4494
04/11/2014,1.4342
03/11/2014,1.4347
31/10/2014,1.4249
30/10/2014,1.4311
29/10/2014,1.4334
28/10/2014,1.437
27/10/2014,1.4422
24/10/2014,1.4396
23/10/2014,1.4404
22/10/2014,1.443
21/10/2014,1.4475
20/10/2014,1.456
17/10/2014,1.4597
16/10/2014,1.4645
15/10/2014,1.4527
14/10/2014,1.4475
13/10/2014,1.448
10/10/2014,1.4511
09/10/2014,1.4408
08/10/2014,1.4416
07/10/2014,1.4329
06/10/2014,1.4381
03/10/2014,1.4415
02/10/2014,1.4393
01/10/2014,1.4496
30/09/2014,1.4442
29/09/2014,1.4555
26/09/2014,1.4483
25/09/2014,1.4432
24/09/2014,1.446
23/09/2014,1.4481
22/09/2014,1.4481
19/09/2014,1.4321
18/09/2014,1.439
17/09/2014,1.4302
16/09/2014,1.434
15/09/2014,1.4311
12/09/2014,1.4283
11/09/2014,1.4182
10/09/2014,1.4146
09/09/2014,1.3903
08/09/2014,1.387
05/09/2014,1.3826
04/09/2014,1.3927
03/09/2014,1.4094
02/09/2014,1.4129
01/09/2014,1.4059
29/08/2014,1.4123
28/08/2014,1.4079
27/08/2014,1.4102
26/08/2014,1.4157
25/08/2014,1.4175
22/08/2014,1.4248
21/08/2014,1.4283
20/08/2014,1.4295
19/08/2014,1.4298
18/08/2014,1.436
15/08/2014,1.4362
14/08/2014,1.4354
13/08/2014,1.4375
12/08/2014,1.4406
11/08/2014,1.4443
08/08/2014,1.4419
07/08/2014,1.4414
06/08/2014,1.4329
05/08/2014,1.4365
04/08/2014,1.4408
01/08/2014,1.4431
31/07/2014,1.4396
30/07/2014,1.431
29/07/2014,1.4303
28/07/2014,1.4275
25/07/2014,1.4289
24/07/2014,1.4272
23/07/2014,1.4248
22/07/2014,1.4368
21/07/2014,1.4407
18/07/2014,1.4407
17/07/2014,1.4426
16/07/2014,1.448
15/07/2014,1.4522
14/07/2014,1.45
11/07/2014,1.4463
10/07/2014,1.452
09/07/2014,1.4486
08/07/2014,1.4459
07/07/2014,1.4522
04/07/2014,1.4529
03/07/2014,1.4552
02/07/2014,1.4447
01/07/2014,1.4479
30/06/2014,1.4537
27/06/2014,1.446
26/06/2014,1.446
25/06/2014,1.4539
24/06/2014,1.449
23/06/2014,1.4405
20/06/2014,1.4456
19/06/2014,1.4478
18/06/2014,1.4525
17/06/2014,1.4492
16/06/2014,1.4426
13/06/2014,1.4414
12/06/2014,1.4383
11/06/2014,1.4419
10/06/2014,1.4458
09/06/2014,1.4545
06/06/2014,1.4613
05/06/2014,1.4608
04/06/2014,1.4695
03/06/2014,1.4731
02/06/2014,1.4714
30/05/2014,1.4635
29/05/2014,1.4648
28/05/2014,1.4745
27/05/2014,1.4737
26/05/2014,1.4761
23/05/2014,1.4782
22/05/2014,1.4799
21/05/2014,1.4819
20/05/2014,1.4797
19/05/2014,1.4654
16/05/2014,1.4633
15/05/2014,1.4589
14/05/2014,1.4597
13/05/2014,1.4625
12/05/2014,1.4684
09/05/2014,1.4714
08/05/2014,1.4857
07/05/2014,1.4909
06/05/2014,1.4932
05/05/2014,1.4975
02/05/2014,1.4971
30/04/2014,1.4947
